CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;
EU27.1.0.0.0.UWCD;European Union;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3079.880;3207.176;3263.209;3368.950;3537.405;3750.043;3911.575;4052.139;4156.488;4285.259;4448.665;4657.577;4906.603;5163.324;5089.562;5208.342;5347.470;5418.557;5482.699;5599.518;5757.859;5943.970;6195.539;6461.544;6717.983;6613.955;7029.434;7538.794;8088.275;8592.399;8967.397;9289.465                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.0.0.UWCD;European Union (15 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3070.764;3214.380;3224.428;3307.913;3418.869;3562.608;3738.960;3874.000;4116.051;4425.782;4598.747;4740.395;4806.023;4997.606;5168.065;5406.718;5676.514;5729.014;5589.267;5742.583;5877.534;6028.284;6079.064;6264.211;6565.039;6624.914;6790.206;7042.453;7310.939;7194.284;7677.756;8220.605;8736.104;9268.059;9621.225;9914.308                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
EA19.1.0.0.0.UWCD;Euro area (19 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2819.468;2916.844;2956.299;3045.260;3201.286;3373.736;3509.735;3633.282;3733.742;3842.734;3963.851;4134.537;4329.700;4525.347;4512.242;4584.754;4692.050;4742.181;4792.673;4898.564;5033.355;5185.502;5382.349;5603.909;5815.643;5705.428;6053.268;6482.197;6928.600;7312.093;7593.132;7844.709                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA20.1.0.0.0.UWCD;Euro area;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2827.284;2925.656;2966.342;3056.466;3212.553;3385.716;3522.218;3647.277;3748.898;3859.014;3981.367;4153.530;4350.537;4548.134;4534.505;4605.810;4713.031;4762.944;4813.142;4919.139;5054.323;5207.042;5404.900;5628.041;5840.592;5730.294;6079.854;6512.607;6964.637;7354.670;7640.691;7895.360                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EA12.1.0.0.0.UWCD;Euro area (12 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2431.914;2581.709;2622.395;2680.882;2795.096;2889.874;2925.745;3012.344;3167.484;3336.293;3469.931;3590.363;3687.422;3792.490;3907.416;4069.993;4252.932;4437.855;4430.070;4502.730;4606.747;4654.531;4703.671;4806.147;4935.828;5082.046;5270.646;5481.955;5683.032;5569.588;5906.157;6319.118;6746.815;7116.290;7385.940;7626.692                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DU15.1.0.0.0.UWCD;EU15 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;146.584;162.223;179.214;198.184;219.676;240.729;261.631;277.282;300.401;335.091;386.116;435.620;489.483;569.972;676.877;786.171;895.806;990.246;1083.487;1222.050;1385.326;1528.296;1645.271;1725.428;1839.051;1961.168;2057.952;2165.818;2331.578;2534.000;2755.571;2964.732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DA12.1.0.0.0.UWCD;EA12 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;97.375;109.212;122.719;138.311;154.338;169.553;184.694;197.113;220.300;248.099;288.451;329.150;373.996;447.881;532.578;614.256;709.014;791.958;867.382;970.187;1076.712;1170.956;1273.432;1345.726;1430.272;1516.811;1627.093;1719.144;1816.777;1967.261;2160.826;2325.881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BEL.1.0.0.0.UWCD;Belgium;01 Compensation of employees;Compensation of employees: total economy ;Mrd EURO-BEF;6.2194;6.5247;7.1690;7.8877;8.8938;9.8429;10.7887;11.5529;12.2763;13.6130;15.2836;17.4144;20.0271;23.1413;27.9794;32.1203;37.0121;40.1703;43.1271;46.1592;50.9734;53.3076;56.2334;58.6764;62.8526;66.1541;68.9220;70.7190;73.6945;79.0451;85.1976;91.6780;96.2754;99.6123;103.4726;106.5048;108.6395;112.8635;116.8765;122.9643;128.5636;135.7096;141.9848;144.6686;148.8507;153.9854;161.3932;170.1056;179.6282;181.0097;184.8864;193.2785;199.8510;203.6959;206.3180;208.2380;212.2861;219.5296;226.7296;234.9960;230.8924;245.6768;269.1520;292.6611;301.6233;313.5441;322.2615                                                                                                                                                                                                                                                                                                                                                                       
BGR.1.0.0.0.UWCD;Bulgaria;01 Compensation of employees;Compensation of employees: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.3799;0.6580;5.9692;9.2334;9.3492;9.9680;11.0448;11.7460;12.6849;13.8466;15.7034;17.4073;20.4251;24.4313;25.8507;27.1708;28.5623;30.2138;32.4994;34.2502;36.5380;39.3477;43.6201;48.2381;52.3712;54.5752;61.3277;70.3036;80.9217;90.1631;99.1795;105.6261                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CZE.1.0.0.0.UWCD;Czechia;01 Compensation of employees;Compensation of employees: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;466.826;557.663;630.080;740.884;811.184;853.027;879.000;936.368;1012.222;1085.736;1145.460;1242.104;1330.849;1428.038;1550.227;1661.212;1610.110;1639.680;1677.411;1717.348;1732.181;1796.229;1888.558;1999.057;2180.460;2392.928;2579.546;2624.002;2813.401;3031.250;3265.699;3464.736;3700.338;3903.857                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
