CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;
EU27.1.0.0.0.UWCH;European Union;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3549.002;3762.514;3924.571;4065.544;4170.523;4300.949;4463.561;4673.398;4920.090;5178.196;5106.138;5229.099;5370.312;5444.162;5508.526;5622.598;5787.192;5972.138;6227.079;6491.760;6750.471;6647.568;7063.086;7575.536;8125.963;8630.684;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EU15.1.0.0.0.UWCH;European Union (15 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3425.975;3570.521;3746.337;3879.539;4123.166;4433.007;4606.088;4749.041;4814.589;5005.977;5176.828;5415.603;5683.845;5735.586;5598.172;5756.225;5893.613;6046.881;6098.583;6284.373;6586.513;6644.313;6809.237;7059.878;7329.842;7215.435;7698.249;8243.029;8760.573;9293.639;9644.237;9934.880                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EA19.1.0.0.0.UWCH;Euro area (19 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2827.011;2924.495;2963.382;3050.617;3208.168;3380.953;3517.330;3642.104;3742.587;3852.770;3975.332;4146.859;4340.445;4535.151;4523.080;4600.269;4709.711;4762.206;4813.928;4920.652;5057.454;5208.800;5405.927;5626.149;5838.962;5730.741;6078.455;6510.002;6958.529;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EA20.1.0.0.0.UWCH;Euro area;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3221.110;3394.632;3531.727;3656.472;3758.355;3868.964;3991.828;4164.373;4361.315;4559.980;4547.165;4622.339;4731.639;4783.239;4834.428;4940.878;5078.107;5230.250;5428.263;5650.373;5864.752;5756.069;6105.495;6540.893;6995.314;7381.473;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EA12.1.0.0.0.UWCH;Euro area (12 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2802.385;2897.185;2932.495;3017.363;3173.992;3342.997;3476.834;3598.497;3695.559;3801.239;3916.972;4080.126;4261.420;4445.376;4438.850;4516.015;4622.245;4672.357;4722.527;4825.836;4957.410;5102.878;5291.673;5501.565;5703.872;5592.482;5929.156;6344.785;6774.451;7144.745;7411.915;7650.325                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BEL.1.0.0.0.UWCH;Belgium;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66.6614;69.6211;71.5032;74.5835;79.9669;86.1431;92.6364;97.3187;100.7488;104.7396;108.8345;111.0718;115.2909;119.4947;125.7977;131.5625;138.9797;145.5863;148.5769;153.0986;158.4463;166.1291;175.0294;184.6217;186.3573;190.5320;198.9651;205.6965;209.6864;212.5601;214.6888;218.9417;226.5422;233.9637;242.5675;238.7769;253.6433;277.3688;301.1179;309.2345;318.8720;325.4583                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BGR.1.0.0.0.UWCH;Bulgaria;01 Revenue;Compensation of employees: households and NPISH ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.31699;9.42038;10.03481;11.91186;13.21172;14.45023;15.85461;17.49173;19.37930;21.47403;25.55326;26.60227;27.60801;28.99928;30.70183;33.06806;34.92091;37.37146;40.31590;44.73980;49.14838;53.35637;55.12018;62.17346;71.36681;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CZE.1.0.0.0.UWCH;Czechia;01 Revenue;Compensation of employees: households and NPISH ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;628.682;738.073;810.475;855.168;883.979;943.502;1020.066;1092.638;1156.673;1246.119;1329.211;1426.024;1541.930;1637.283;1594.954;1635.630;1677.957;1722.050;1747.653;1821.070;1905.124;2018.297;2196.080;2399.210;2571.483;2636.478;2826.977;3022.025;3268.410;3476.258;3712.689;3916.949                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DNK.1.0.0.0.UWCH;Denmark;01 Revenue;Compensation of employees: households and NPISH ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234.983;266.460;291.931;315.768;342.006;368.467;402.550;423.097;441.046;459.344;475.478;489.505;494.798;510.861;522.720;549.861;575.202;608.115;635.850;661.466;695.519;720.400;739.359;760.840;794.920;841.697;889.682;935.019;933.265;943.209;956.102;967.120;984.750;1005.920;1036.617;1069.964;1104.330;1142.140;1180.728;1196.860;1263.501;1348.208;1409.413;1483.309;1548.977;1595.538                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DEU.1.0.0.0.UWCH;Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;855.811;927.736;949.357;974.597;1022.455;1031.841;1036.192;1058.241;1088.037;1131.650;1148.990;1157.444;1163.222;1168.708;1166.678;1189.713;1224.630;1272.945;1280.892;1320.212;1377.628;1432.797;1475.753;1535.824;1598.213;1661.271;1736.867;1820.404;1903.476;1899.303;1968.194;2086.958;2229.047;2353.758;2432.211;2508.432                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
